"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KA3","KA4","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"72242712975","2017-03-24T05:59:00","6","SOD  ","KLVJ ","V020","24,0000,9,5",,,,,,,,,,,,,,,,,,"0000,9,5,999999,9,9","24,000,9,5","024,0000,9,5","AU,13,BR  ,5",,,,,,,,,,,,"01,5,24,5",,,,"KLVJ ","99999,9,9,9","+9999,9",,,,,,,,,,"240,M,+0294,5","240,N,+0178,5",,,,,,,,,,,,,"10176,4,10173,4",,,,,,,"1,24,01252,130,9999,5","2,24,00894,150,9999,5","3,24,00411,999,9999,5","V020","SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 8524 HR MIN TEMP (F): 64AVERAGE STATION PRESSURE:30.050 MINIMUM SEA LEVEL PRESSURE:30.04 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.2 24 HR AVG TEMP (F): 75DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 10 LATEST DAY MAX TEMP (0700-1900 LST):85  LATEST NIGHT MIN TEMP(1900-0800 LST):64 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","99999,9","6","+9999,9","999999,9,9,9","999,9,9,9999,9"
"72242712975","2017-03-24T06:03:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5","D01      0ADE726","04,5,+00610,5,99,9",,,"2,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00610,1,99,9,99,9",,,,,,,,,,,,,"10173,5,10157,5",,,,,,,,,,,,"V020","MET08603/24/17 00:03:02 SPECI KLVJ 240603Z 15011KT 10SM SCT020 22/18 A3004 RMK AO2 T02220183","FM-16","99999,9","7","+0222,5","016093,5,N,5","150,5,N,0057,5"
"72242712975","2017-03-24T06:20:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00884,5,M,N","+0183,5",,"02,5,+00671,5,99,9","07,5,+00884,5,99,9",,"1,99,1,+00671,5,9","3,99,1,+00884,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,,,"10173,5,10157,5",,,,,,,"0093,5",,,,,"V020","MET09603/24/17 00:20:02 SPECI KLVJ 240620Z 15012G18KT 10SM FEW022 BKN029 22/18 A3004 RMK AO2 T02220183","FM-16","99999,9","7","+0222,5","016093,5,N,5","150,5,N,0062,5"
"72242712975","2017-03-24T06:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00671,5,M,N","+0189,5",,"07,5,+00671,5,99,9","07,5,+00853,5,99,9",,"3,99,1,+00671,5,9","3,99,1,+00853,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10154,5",,,,,,,,,,,,"V020","MET10003/24/17 00:53:02 METAR KLVJ 240653Z 16008KT 10SM BKN022 BKN028 22/19 A3003 RMK AO2 SLP168 T02220189","FM-15","10168,5","7","+0222,5","016093,5,N,5","160,5,N,0041,5"
"72242712975","2017-03-24T07:09:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0189,5","D01      0ADE726","02,5,+00549,5,99,9","04,5,+00762,5,99,9",,"1,99,1,+00549,5,9","2,99,1,+00762,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00549,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10154,5",,,,,,,,,,,,"V020","MET09303/24/17 01:09:02 SPECI KLVJ 240709Z 15010KT 10SM FEW018 SCT025 22/19 A3003 RMK AO2 T02220189","FM-16","99999,9","7","+0222,5","016093,5,N,5","150,5,N,0051,5"
"72242712975","2017-03-24T07:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5","D01      0ADE726","02,5,+00762,5,99,9","04,5,+01158,5,99,9",,"1,99,1,+00762,5,9","2,99,1,+01158,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10166,5,10150,5",,,,,,,,,,,,"V020","MET09903/24/17 01:53:02 METAR KLVJ 240753Z 16009KT 9SM FEW025 SCT038 22/18 A3002 RMK AO2 SLP164 T02220183","FM-15","10164,5","7","+0222,5","014484,5,N,5","160,5,N,0046,5"
"72242712975","2017-03-24T08:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5","D01      0ADE726","02,5,+01097,5,99,9",,,"1,99,1,+01097,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01097,1,99,9,99,9",,,,,,,,,,,,,"10159,5,10144,5","7,9,015,9,+999,9",,,,,,,,,,,"V020","MET09903/24/17 02:53:02 METAR KLVJ 240853Z 17008KT 10SM FEW036 22/18 A3000 RMK AO2 SLP159 T02220183 57015","FM-15","10159,5","7","+0222,5","016093,5,N,5","170,5,N,0041,5"
"72242712975","2017-03-24T09:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10137,5",,,,,,,,,,,,"V020","MET09003/24/17 03:53:02 METAR KLVJ 240953Z 16008KT 10SM CLR 22/18 A2998 RMK AO2 SLP150 T02220183","FM-15","10150,5","7","+0222,5","016093,5,N,5","160,5,N,0041,5"
"72242712975","2017-03-24T10:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10133,5",,,,,,,,,,,,"V020","MET09003/24/17 04:53:02 METAR KLVJ 241053Z 16009KT 10SM CLR 22/18 A2997 RMK AO2 SLP148 T02220178","FM-15","10148,5","7","+0222,5","016093,5,N,5","160,5,N,0046,5"
"72242712975","2017-03-24T11:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5","D01      0ADE726","04,5,+01006,5,99,9",,,"2,99,1,+01006,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01006,1,99,9,99,9","060,M,+0233,1","060,N,+0222,1",,,,,,,,,,,"10152,5,10137,5","5,9,008,9,+999,9",,,,,,,,,,,"V020","MET11103/24/17 05:53:02 METAR KLVJ 241153Z 16010KT 10SM SCT033 22/18 A2998 RMK AO2 SLP151 T02220178 10233 20222 55008","FM-15","10151,5","7","+0222,5","016093,5,N,5","160,5,N,0051,5"
"72242712975","2017-03-24T12:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10140,5",,,,,,,"0088,5",,,,,"V020","MET09203/24/17 06:53:02 METAR KLVJ 241253Z 16010G17KT 9SM CLR 23/18 A2999 RMK AO2 SLP153 T02280178","FM-15","10153,5","7","+0228,5","014484,5,N,5","160,5,N,0051,5"
"72242712975","2017-03-24T13:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5","D01      0ADE726","02,5,+00762,5,99,9","02,5,+00945,5,99,9",,"1,99,1,+00762,5,9","1,99,1,+00945,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10166,5,10150,5",,,,,,,,,,,,"V020","MET09903/24/17 07:53:02 METAR KLVJ 241353Z 16010KT 9SM FEW025 FEW031 23/18 A3002 RMK AO2 SLP163 T02330183","FM-15","10163,5","7","+0233,5","014484,5,N,5","160,5,N,0051,5"
"72242712975","2017-03-24T14:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5","D01      0ADE726","02,5,+00762,5,99,9",,,"1,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10176,5,10160,5","3,9,025,9,+999,9",,,,,,"0093,5",,,,,"V020","MET10103/24/17 08:53:02 METAR KLVJ 241453Z 16008G18KT 9SM FEW025 24/18 A3005 RMK AO2 SLP175 T02390178 53025","FM-15","10175,5","7","+0239,5","014484,5,N,5","160,5,N,0041,5"
"72242712975","2017-03-24T15:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0172,5","D01      0ADE726","04,5,+00853,5,99,9",,,"2,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00853,1,99,9,99,9",,,,,,,,,,,,,"10176,5,10160,5",,,,,,,"0154,5","4,99,0154,1,160",,,,"V020","MET11403/24/17 09:53:02 METAR KLVJ 241553Z 17017G30KT 10SM SCT028 25/17 A3005 RMK AO2 PK WND 16030/1550 SLP176 T02500172","FM-15","10176,5","7","+0250,5","016093,5,N,5","170,5,N,0088,5"
"72242712975","2017-03-24T16:31:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00823,5,M,N","+0178,5",,"07,5,+00823,5,99,9","07,5,+00975,5,99,9",,"3,99,1,+00823,5,9","3,99,1,+00975,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10173,5,10157,5",,,,,,,"0118,5","4,99,0149,1,170",,,,"V020","MET11403/24/17 10:31:02 SPECI KLVJ 241631Z 15016G23KT 10SM BKN027 BKN032 26/18 A3004 RMK AO2 PK WND 17029/1557 T02610178","FM-16","99999,9","7","+0261,5","016093,5,N,5","150,5,N,0082,5"
"72242712975","2017-03-24T16:48:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00975,5,M,N","+0180,5",,"04,5,+00762,5,99,9","07,5,+00975,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+00975,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10173,5,10157,5",,,,,,,"0139,5","4,99,0149,1,170",,,,"V020","MET10403/24/17 10:48:02 SPECI KLVJ 241648Z 15020G27KT 10SM SCT025 BKN032 26/18 A3004 RMK AO2 PK WND 17029/1557","FM-16","99999,9","7","+0260,5","016093,5,N,5","150,5,N,0103,5"
"72242712975","2017-03-24T16:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00975,5,M,N","+0178,5",,"04,5,+00762,5,99,9","07,5,+00975,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+00975,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10173,5,10157,5",,,,,,,"0139,5","4,99,0149,1,170",,,,"V020","MET12103/24/17 10:53:02 METAR KLVJ 241653Z 16017G27KT 10SM SCT025 BKN032 26/18 A3004 RMK AO2 PK WND 17029/1557 SLP172 T02610178","FM-15","10172,5","7","+0261,5","016093,5,N,5","160,5,N,0088,5"
"72242712975","2017-03-24T17:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01097,5,M,N","+0172,5",,"04,5,+00945,5,99,9","07,5,+01097,5,99,9","07,5,+02591,5,99,9","2,99,1,+00945,5,9","3,99,1,+01097,5,9","3,99,1,+02591,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9","060,M,+0267,1","060,N,+0222,1",,,,,,,,,,,"10176,5,10160,5","5,9,001,9,+999,9",,,,,,"0124,5","4,99,0144,1,170",,,,"V020","MET14603/24/17 11:53:02 METAR KLVJ 241753Z 18012G24KT 10SM SCT031 BKN036 BKN085 26/17 A3005 RMK AO2 PK WND 17028/1723 SLP175 T02610172 10267 20222 55001","FM-15","10175,5","7","+0261,5","016093,5,N,5","180,5,N,0062,5"
"72242712975","2017-03-24T18:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","02743,5,M,N","+0172,5",,"02,5,+01067,5,99,9","04,5,+01372,5,99,9","08,5,+02743,5,99,9","1,99,1,+01067,5,9","2,99,1,+01372,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9",,,,,,,,,,,,,"10176,5,10160,5",,,,,,,"0134,5","4,99,0139,1,170",,,,"V020","MET12803/24/17 12:53:02 METAR KLVJ 241853Z 17018G26KT 10SM FEW035 SCT045 OVC090 27/17 A3005 RMK AO2 PK WND 17027/1828 SLP174 T02670172","FM-15","10174,5","7","+0267,5","016093,5,N,5","170,5,N,0093,5"
"72242712975","2017-03-24T19:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","02743,5,M,N","+0178,5",,"02,5,+00914,5,99,9","04,5,+01829,5,99,9","07,5,+02743,5,99,9","1,99,1,+00914,5,9","2,99,1,+01829,5,9","3,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9",,,,,,,,,,,,,"10166,5,10150,5",,,,,,,"0134,5","4,99,0144,1,180",,,,"V020","MET12803/24/17 13:53:02 METAR KLVJ 241953Z 18017G26KT 10SM FEW030 SCT060 BKN090 27/18 A3002 RMK AO2 PK WND 18028/1933 SLP164 T02670178","FM-15","10164,5","7","+0267,5","016093,5,N,5","180,5,N,0088,5"
"72242712975","2017-03-24T20:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5","D01      0ADE726","04,5,+01067,5,99,9","04,5,+01341,5,99,9",,"2,99,1,+01067,5,9","2,99,1,+01341,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9",,,,,,,,,,,,,"10149,5,10133,5","8,9,029,9,+999,9",,,,,,"0165,5","4,99,0164,1,180",,,,"V020","MET12703/24/17 14:53:02 METAR KLVJ 242053Z 16017G32KT 10SM SCT035 SCT044 27/18 A2997 RMK AO2 PK WND 18032/2047 SLP146 T02670178 58029","FM-15","10146,5","7","+0267,5","016093,5,N,5","160,5,N,0088,5"
"72242712975","2017-03-24T21:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00823,5,M,N","+0190,5",,"07,5,+00823,5,99,9","07,5,+01128,5,99,9","08,5,+02743,5,99,9","3,99,1,+00823,5,9","3,99,1,+01128,5,9","4,99,1,+02743,5,9",,,,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0129,5",,,,,"V020","MET11503/24/17 15:51:02 SPECI KLVJ 242151Z 17017G25KT 9SM BKN027 BKN037 OVC090 26/19 A2996 RMK AO2 PK WND 17033/2126 FIBI","FM-16","99999,9","6","+0260,5","014484,5,N,5","170,5,N,0088,5"
"72242712975","2017-03-24T21:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00792,5,M,N","+0189,5",,"07,5,+00792,5,99,9","07,5,+01128,5,99,9","08,5,+02743,5,99,9","3,99,1,+00792,5,9","3,99,1,+01128,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00792,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0129,5","4,99,0169,1,170",,,,"V020","MET12703/24/17 15:53:02 METAR KLVJ 242153Z 17017G25KT 9SM BKN026 BKN037 OVC090 26/19 A2996 RMK AO2 PK WND 17033/2126 SLP144 T02560189","FM-15","10144,5","7","+0256,5","014484,5,N,5","170,5,N,0088,5"
"72242712975","2017-03-24T22:12:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00914,5,M,N","+0194,5",,"04,5,+00732,5,99,9","07,5,+00914,5,99,9","08,5,+02286,5,99,9","2,99,1,+00732,5,9","3,99,1,+00914,5,9","4,99,1,+02286,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0113,5",,,,,"V020","MET10203/24/17 16:12:02 SPECI KLVJ 242212Z 17014G22KT 9SM SCT024 BKN030 OVC075 25/19 A2996 RMK AO2 T02500194","FM-16","99999,9","7","+0250,5","014484,5,N,5","170,5,N,0072,5"
"72242712975","2017-03-24T22:26:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00701,5,M,N","+0194,5",,"07,5,+00701,5,99,9","07,5,+00914,5,99,9","08,5,+02286,5,99,9","3,99,1,+00701,5,9","3,99,1,+00914,5,9","4,99,1,+02286,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0098,5",,,,,"V020","MET10203/24/17 16:26:02 SPECI KLVJ 242226Z 17014G19KT 8SM BKN023 BKN030 OVC075 25/19 A2996 RMK AO2 T02500194","FM-16","99999,9","7","+0250,5","012875,5,N,5","170,5,N,0072,5"
"72242712975","2017-03-24T22:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00732,5,M,N","+0194,5",,"02,5,+00610,5,99,9","07,5,+00732,5,99,9","08,5,+02134,5,99,9","1,99,1,+00610,5,9","3,99,1,+00732,5,9","4,99,1,+02134,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10123,5",,,,,,,"0108,5",,,,,"V020","MET10903/24/17 16:53:02 METAR KLVJ 242253Z 16012G21KT 8SM FEW020 BKN024 OVC070 25/19 A2994 RMK AO2 SLP139 T02500194","FM-15","10139,5","7","+0250,5","012875,5,N,5","160,5,N,0062,5"
"72242712975","2017-03-24T23:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00518,5,M,N","+0200,5",,"07,5,+00518,5,99,9","08,5,+00701,5,99,9",,"3,99,1,+00518,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9","060,M,+0272,1","060,N,+0244,1",,,,,,,,,,,"10139,5,10123,5","8,9,009,9,+999,9",,,,,,"0113,5",,,,,"V020","MET12003/24/17 17:53:02 METAR KLVJ 242353Z 17014G22KT 7SM BKN017 OVC023 24/20 A2994 RMK AO2 SLP136 T02440200 10272 20244 58009","FM-15","10136,5","7","+0244,5","011265,5,N,5","170,5,N,0072,5"
"72242712975","2017-03-25T00:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00457,5,M,N","+0206,5",,"07,5,+00457,5,99,9","08,5,+00701,5,99,9",,"3,99,1,+00457,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10123,5",,,,,,,"0118,5",,,,,"V020","MET10203/24/17 18:53:01 METAR KLVJ 250053Z 17015G23KT 8SM BKN015 OVC023 24/21 A2994 RMK AO2 SLP136 T02440206","FM-15","10136,5","7","+0244,5","012875,5,N,5","170,5,N,0077,5"
"72242712975","2017-03-25T01:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00457,5,M,N","+0206,5",,"08,5,+00457,5,99,9",,,"4,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10127,5",,,,,,,"0124,5",,,,,"V020","MET09503/24/17 19:53:02 METAR KLVJ 250153Z 18017G24KT 7SM OVC015 24/21 A2995 RMK AO2 SLP142 T02440206","FM-15","10142,5","7","+0244,5","011265,5,N,5","180,5,N,0088,5"
"72242712975","2017-03-25T02:03:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00427,5,M,N","+0206,5",,"07,5,+00427,5,99,9","08,5,+00701,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0113,5",,,,,"V020","MET09503/24/17 20:03:02 SPECI KLVJ 250203Z 18014G22KT 7SM BKN014 OVC023 24/21 A2996 RMK AO2 T02440206","FM-16","99999,9","7","+0244,5","011265,5,N,5","180,5,N,0072,5"
"72242712975","2017-03-25T02:42:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00488,5,M,N","+0206,5",,"07,5,+00488,5,99,9","08,5,+00610,5,99,9",,"3,99,1,+00488,5,9","4,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0139,5","4,99,0139,1,180",,,,"V020","MET12503/24/17 20:42:02 SPECI KLVJ 250242Z 18016G27KT 7SM BKN016 OVC020 24/21 A2996 RMK AO2 PK WND 18027/0237 LTG DSNT NW T02440206","FM-16","99999,9","7","+0244,5","011265,5,N,5","180,5,N,0082,5"
"72242712975","2017-03-25T02:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00427,5,M,N","+0210,5",,"07,5,+00427,5,99,9","08,5,+00610,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+00610,5,9",,,,,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0144,5",,,,,"V020","MET12003/24/17 20:51:03 SPECI KLVJ 250251Z 18019G28KT 7SM BKN014 OVC020 24/21 A2996 RMK AO2 PK WND 18028/0247 LTG DSNT NW FIBI","FM-16","99999,9","6","+0240,5","011265,5,N,5","180,5,N,0098,5"
"72242712975","2017-03-25T02:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00427,5,M,N","+0206,5",,"07,5,+00427,5,99,9","08,5,+00610,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5","3,9,006,9,+999,9",,,,,,"0144,5","4,99,0144,1,180",,,,"V020","MET14403/24/17 20:53:02 METAR KLVJ 250253Z 18016G28KT 7SM BKN014 OVC020 24/21 A2996 RMK AO2 PK WND 18028/0247 LTG DSNT W AND NW SLP143 T02440206 53006","FM-15","10143,5","7","+0244,5","011265,5,N,5","180,5,N,0082,5"
"72242712975","2017-03-25T03:26:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00488,5,M,N","+0206,5",,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0124,5",,,,,"V020","MET11903/24/17 21:26:02 SPECI KLVJ 250326Z 18014G24KT 7SM OVC016 24/21 A2996 RMK AO2 PK WND 18026/0255 LTG DSNT W-N T02440206","FM-16","99999,9","7","+0244,5","011265,5,N,5","180,5,N,0072,5"
"72242712975","2017-03-25T03:48:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,7,00,0,0,1,5",,,"90,5","91,1",,,,,,,"KLVJ ","00518,5,M,N","+0200,5",,"07,5,+00518,5,99,9","08,5,+00823,5,99,9",,"3,99,1,+00518,5,9","4,99,1,+00823,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,,,,,,,,,"10146,5,10130,5",,,,,,,"0124,5","4,99,0133,1,180",,,,"V020","MET12603/24/17 21:48:02 SPECI KLVJ 250348Z 19016G24KT 7SM TS BKN017 OVC027 24/20 A2996 RMK AO2 PK WND 18026/0255 LTG DSNT SW-N TSB48","FM-16","99999,9","7","+0240,5","011265,5,N,5","190,5,N,0082,5"
